LineDescription,TimePeriod,TableName,SeriesCode,LineNumber,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
Personal consumption expenditures,2007-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,941.6774166666667,U20406
Personal consumption expenditures,2007-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,942.4691666666666,U20406
Personal consumption expenditures,2007-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,943.2131666666667,U20406
Personal consumption expenditures,2007-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,945.1846666666667,U20406
Personal consumption expenditures,2007-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,944.5894166666666,U20406
Personal consumption expenditures,2008-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,944.4329166666666,U20406
Personal consumption expenditures,2008-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,941.1601666666667,U20406
Personal consumption expenditures,2008-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,943.50975,U20406
Personal consumption expenditures,2008-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,945.0439166666666,U20406
Personal consumption expenditures,2008-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,946.7985833333333,U20406
Personal consumption expenditures,2008-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,945.0563333333333,U20406
Personal consumption expenditures,2008-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,940.4994166666667,U20406
Personal consumption expenditures,2008-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,940.3926666666666,U20406
Personal consumption expenditures,2008-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,934.1419166666666,U20406
Personal consumption expenditures,2008-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,932.7069166666666,U20406
Personal consumption expenditures,2008-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,929.847,U20406
Personal consumption expenditures,2008-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,927.1463333333334,U20406
Personal consumption expenditures,2009-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,931.35875,U20406
Personal consumption expenditures,2009-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,927.5446666666667,U20406
Personal consumption expenditures,2009-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,923.7125,U20406
Personal consumption expenditures,2009-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,922.3336666666667,U20406
Personal consumption expenditures,2009-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,923.1743333333334,U20406
Personal consumption expenditures,2009-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,923.429,U20406
Personal consumption expenditures,2009-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,926.5066666666667,U20406
Personal consumption expenditures,2009-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,934.8370833333333,U20406
Personal consumption expenditures,2009-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,926.2138333333334,U20406
Personal consumption expenditures,2009-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,927.2608333333334,U20406
Personal consumption expenditures,2009-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,925.78275,U20406
Personal consumption expenditures,2009-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,931.4428333333334,U20406
Personal consumption expenditures,2010-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,929.7345,U20406
Personal consumption expenditures,2010-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,933.2155833333334,U20406
Personal consumption expenditures,2010-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,937.6736666666666,U20406
Personal consumption expenditures,2010-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,939.59325,U20406
Personal consumption expenditures,2010-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,941.9291666666667,U20406
Personal consumption expenditures,2010-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,944.21625,U20406
Personal consumption expenditures,2010-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,946.8064166666667,U20406
Personal consumption expenditures,2010-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,949.09725,U20406
Personal consumption expenditures,2010-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,949.9953333333334,U20406
Personal consumption expenditures,2010-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,952.4124166666667,U20406
Personal consumption expenditures,2010-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,954.8329166666666,U20406
Personal consumption expenditures,2010-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,956.0965833333333,U20406
Personal consumption expenditures,2011-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,957.1655,U20406
Personal consumption expenditures,2011-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,956.9004166666666,U20406
Personal consumption expenditures,2011-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,960.2141666666666,U20406
Personal consumption expenditures,2011-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,959.076,U20406
Personal consumption expenditures,2011-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,957.9705833333334,U20406
Personal consumption expenditures,2011-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,960.1908333333333,U20406
Personal consumption expenditures,2011-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,961.8609166666666,U20406
Personal consumption expenditures,2011-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,961.2744166666666,U20406
Personal consumption expenditures,2011-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,962.8585,U20406
Personal consumption expenditures,2011-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,964.5949166666667,U20406
Personal consumption expenditures,2011-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,962.9730833333334,U20406
Personal consumption expenditures,2011-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,963.4043333333334,U20406
Personal consumption expenditures,2012-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,967.1284166666667,U20406
Personal consumption expenditures,2012-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,972.9836666666666,U20406
Personal consumption expenditures,2012-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,971.71225,U20406
Personal consumption expenditures,2012-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,972.6125,U20406
Personal consumption expenditures,2012-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,972.669,U20406
Personal consumption expenditures,2012-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,971.6565833333334,U20406
Personal consumption expenditures,2012-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,973.698,U20406
Personal consumption expenditures,2012-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,973.8875833333334,U20406
Personal consumption expenditures,2012-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,975.268,U20406
Personal consumption expenditures,2012-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,975.1954166666666,U20406
Personal consumption expenditures,2012-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,979.45,U20406
Personal consumption expenditures,2012-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,979.8564166666666,U20406
Personal consumption expenditures,2013-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,984.2128333333334,U20406
Personal consumption expenditures,2013-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,984.05325,U20406
Personal consumption expenditures,2013-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,985.3154166666666,U20406
Personal consumption expenditures,2013-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,985.5325833333334,U20406
Personal consumption expenditures,2013-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,988.3440833333334,U20406
Personal consumption expenditures,2013-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,988.1455833333333,U20406
Personal consumption expenditures,2013-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,989.3618333333334,U20406
Personal consumption expenditures,2013-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,990.8606666666666,U20406
Personal consumption expenditures,2013-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,993.8421666666666,U20406
Personal consumption expenditures,2013-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,997.0535,U20406
Personal consumption expenditures,2013-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1001.1456666666667,U20406
Personal consumption expenditures,2013-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1002.0576666666666,U20406
Personal consumption expenditures,2014-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,998.7458333333334,U20406
Personal consumption expenditures,2014-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1003.2833333333334,U20406
Personal consumption expenditures,2014-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1009.0215,U20406
Personal consumption expenditures,2014-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1010.6760833333334,U20406
Personal consumption expenditures,2014-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1012.87275,U20406
Personal consumption expenditures,2014-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1016.426,U20406
Personal consumption expenditures,2014-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1018.6313333333334,U20406
Personal consumption expenditures,2014-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1025.5435,U20406
Personal consumption expenditures,2014-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1025.8466666666666,U20406
Personal consumption expenditures,2014-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1032.4255,U20406
Personal consumption expenditures,2014-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1035.0494166666667,U20406
Personal consumption expenditures,2014-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1037.9239166666666,U20406
Personal consumption expenditures,2015-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1040.3938333333333,U20406
Personal consumption expenditures,2015-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1042.8444166666666,U20406
Personal consumption expenditures,2015-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1045.9873333333335,U20406
Personal consumption expenditures,2015-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1047.89975,U20406
Personal consumption expenditures,2015-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1051.06075,U20406
Personal consumption expenditures,2015-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1051.80275,U20406
Personal consumption expenditures,2015-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1055.7038333333333,U20406
Personal consumption expenditures,2015-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1058.3079166666666,U20406
Personal consumption expenditures,2015-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1058.9356666666667,U20406
Personal consumption expenditures,2015-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1059.66,U20406
Personal consumption expenditures,2015-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1061.4188333333332,U20406
Personal consumption expenditures,2015-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1064.7739166666668,U20406
Personal consumption expenditures,2016-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1066.55925,U20406
Personal consumption expenditures,2016-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1073.67,U20406
Personal consumption expenditures,2016-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1069.6751666666667,U20406
Personal consumption expenditures,2016-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1072.5125,U20406
Personal consumption expenditures,2016-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1074.2680833333332,U20406
Personal consumption expenditures,2016-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1079.046,U20406
Personal consumption expenditures,2016-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1081.01875,U20406
Personal consumption expenditures,2016-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1082.1735,U20406
Personal consumption expenditures,2016-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1085.0736666666667,U20406
Personal consumption expenditures,2016-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1084.5748333333333,U20406
Personal consumption expenditures,2016-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1086.40025,U20406
Personal consumption expenditures,2016-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1094.0401666666667,U20406
Personal consumption expenditures,2017-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1094.6924166666668,U20406
Personal consumption expenditures,2017-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1095.2809166666668,U20406
Personal consumption expenditures,2017-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1100.1453333333332,U20406
Personal consumption expenditures,2017-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1100.5053333333333,U20406
Personal consumption expenditures,2017-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1101.2054166666667,U20406
Personal consumption expenditures,2017-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1104.725,U20406
Personal consumption expenditures,2017-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1107.5074166666668,U20406
Personal consumption expenditures,2017-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1107.6395833333333,U20406
Personal consumption expenditures,2017-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1113.6986666666667,U20406
Personal consumption expenditures,2017-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1114.7506666666668,U20406
Personal consumption expenditures,2017-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1120.86175,U20406
Personal consumption expenditures,2017-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1129.6130833333332,U20406
Personal consumption expenditures,2018-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1128.4444166666667,U20406
Personal consumption expenditures,2018-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1128.9375833333334,U20406
Personal consumption expenditures,2018-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1132.2111666666667,U20406
Personal consumption expenditures,2018-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1133.2214166666668,U20406
Personal consumption expenditures,2018-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1136.7115833333332,U20406
Personal consumption expenditures,2018-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1137.80875,U20406
Personal consumption expenditures,2018-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1140.22875,U20406
Personal consumption expenditures,2018-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1142.6239166666667,U20406
Personal consumption expenditures,2018-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1140.59475,U20406
Personal consumption expenditures,2018-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1143.92575,U20406
Personal consumption expenditures,2018-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1150.0234166666667,U20406
Personal consumption expenditures,2018-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1140.1939166666668,U20406
Personal consumption expenditures,2019-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1143.4745833333332,U20406
Personal consumption expenditures,2019-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1144.0393333333332,U20406
Personal consumption expenditures,2019-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1152.06875,U20406
Personal consumption expenditures,2019-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,1152.1593333333333,U20406
Personal consumption expenditures,2019-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1156.425,U20406
Personal consumption expenditures,2019-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1160.3418333333332,U20406
Personal consumption expenditures,2019-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1165.8218333333332,U20406
Personal consumption expenditures,2019-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1170.2965,U20406
Personal consumption expenditures,2019-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1172.1871666666668,U20406
Personal consumption expenditures,2019-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1172.2705,U20406
Personal consumption expenditures,2019-11-01,U20406,DPCERX,1,Chained Dollars,Level,6,1178.5696666666668,U20406
Personal consumption expenditures,2019-12-01,U20406,DPCERX,1,Chained Dollars,Level,6,1180.4784166666668,U20406
Personal consumption expenditures,2020-01-01,U20406,DPCERX,1,Chained Dollars,Level,6,1184.7815833333332,U20406
Personal consumption expenditures,2020-02-01,U20406,DPCERX,1,Chained Dollars,Level,6,1182.59325,U20406
Personal consumption expenditures,2020-03-01,U20406,DPCERX,1,Chained Dollars,Level,6,1104.1119166666667,U20406
Personal consumption expenditures,2020-04-01,U20406,DPCERX,1,Chained Dollars,Level,6,982.23675,U20406
Personal consumption expenditures,2020-05-01,U20406,DPCERX,1,Chained Dollars,Level,6,1062.93725,U20406
Personal consumption expenditures,2020-06-01,U20406,DPCERX,1,Chained Dollars,Level,6,1122.7956666666666,U20406
Personal consumption expenditures,2020-07-01,U20406,DPCERX,1,Chained Dollars,Level,6,1140.177,U20406
Personal consumption expenditures,2020-08-01,U20406,DPCERX,1,Chained Dollars,Level,6,1148.65775,U20406
Personal consumption expenditures,2020-09-01,U20406,DPCERX,1,Chained Dollars,Level,6,1164.4170833333333,U20406
Personal consumption expenditures,2020-10-01,U20406,DPCERX,1,Chained Dollars,Level,6,1167.7791666666667,U20406
